id,is_iceberg
22b68133,0.994263
65cb30aa,0.8139461
80967ba7,0.6984655
b54aef48,0.8943979
020dfbda,0.023921069
4de9c502,0.21187039
e9f4af18,0.013360729
04c7c4f2,0.98702
1ffbf411,0.9989862
cc57c57b,0.28241673
15373a40,0.99926
a992225a,0.94042426
fbaf302b,0.8214574
8339a6ca,0.999361
29d824f7,0.9796133
659f11a0,0.92735434
88fb9b4e,0.99971527
db2d689d,0.6243331
18da6fdd,0.8306289
0c16c0ce,0.037385892
7b7da3de,0.94355345
a44e0e0f,0.40442395
490e3fb1,0.62017953
0ffe1475,0.95992756
27efabd7,0.9911869
3dcdfda3,0.9458139
637da450,0.99975485
16b64b9d,0.07858042
c76b1927,0.9939454
9126c78e,0.91531354
ceea2fdf,0.8943431
371c75e1,0.03218236
dd09f50d,0.9669084
73674456,0.99295133
68d33c24,0.6844344
f703b77f,0.5218218
732d6b4f,0.99987173
5085b269,0.9956885
f42e8155,0.5859742
7fd58dbd,0.80972934
22666426,0.98984855
4bae16b9,0.9993031
a5953b7b,0.014825978
720ddece,0.58202934
e4fc697d,0.94110405
e2e1df27,0.9788222
42a1cc87,0.99640024
7cd4c795,0.043460462
912c11aa,0.100161195
619f82b2,0.9996971
a883693e,0.6019672
6b810953,0.88465965
7b8ec14a,0.43161985
ce40c72a,0.7219557
88d0e09f,0.9628624
5be97bce,0.5160942
26014fd2,0.017390335
278008b7,0.9808646
e8cf967c,0.22383188
7045bc53,0.8368212
da9cbaf4,0.21006773
8d656494,0.5634364
c55988d0,0.99956757
780e1171,0.999019
13a31d5e,0.98606783
1883e583,0.88604957
5ee65141,0.29355708
260e1d2e,0.890234
c874b041,0.0007714785
04f5386e,0.66891915
e575d0c0,0.5089423
44d63bf6,0.027808208
5c4e9b0b,0.93920195
eebcc3b6,0.9694818
2f33c31e,0.4193575
28f5f216,0.7512632
bb368d74,0.7424521
9dd66aea,0.14291325
bf89449d,0.93611175
de1b8020,0.7370513
e9af758d,0.7498437
64022bd4,0.99878377
526789d8,0.0022710348
09025dbe,0.41102502
115c6134,0.99982053
ce6aa2b2,0.9992231
b80c3064,0.99106604
4e2762bd,0.8256096
364242f4,0.9984957
bd3a96f4,0.99950063
73d09bf9,0.056115776
86937a8c,0.97858924
0969a0e4,0.01057866
cfa4c867,0.00030026087
da1e5985,0.004561608
dd22bfc6,0.7755548
2fa1cecb,0.9996989
4fde6327,0.6215678
4457c5ae,0.6481794
ad27be49,0.9112754
ba21ffbe,0.9989786
abd65309,0.15064503
6e3587f9,0.4955455
0e02c37f,0.74590796
b3fbf138,0.94297206
5d494001,0.9985972
d5d660bf,0.007080698
e4b67cb7,0.99817455
2fbc6b02,0.98856413
3ca0c3b2,0.9783176
7af13b7c,0.001283811
382198f0,0.020812016
cdc5c9ed,0.022029195
cca129c4,0.9855099
be9a6bea,0.67077684
0c2b9434,0.039381683
15e0def7,0.96110016
c193ae99,0.8770225
42ec7df2,0.3295631
917300c1,0.9914119
29e487c8,0.5245531
ff66dfbd,0.9848428
1dfbef19,0.99699366
ef8d5737,0.010887621
5ac62625,0.79945624
9eda83f8,0.9945827
c5ff45a7,0.56258863
8b031162,0.99920803
11fa3e76,0.99924767
93da94f9,0.49736354
68e53103,0.98565674
dc0dc7fe,0.85333174
24e94921,0.32086223
d392087f,0.024806222
f5e7a1bc,0.9484674
7b42399c,0.8976513
9e2f2501,0.9923765
88f7c9f8,0.9786677
889ea184,0.15477589
5e0d7a22,0.009167743
80042bdf,0.91437143
077b6c68,0.22800075
006369ec,0.060032215
0ef3db85,0.99940526
187d1375,0.019646525
19421236,0.0037860437
36856034,0.99853206
184095a0,0.99783546
cb857d4f,0.19456391
a49f2976,0.5165118
c885c8fb,0.7064047
290ad1c1,0.9252083
5da44185,0.234304
4e1c0f40,0.42699218
6811f516,0.9973335
c643494a,0.9871705
89b389ae,0.9509356
99f69fae,0.9529673
85ce64f5,0.9913925
f39fda18,0.60451144
62fde645,0.0073198467
54d976e4,0.9882627
214093ab,0.005507124
9e091904,0.9982023
58524bde,0.9998142
3a7c5aa7,0.008972559
98ff7b84,0.99881005
ba3a611d,0.9883559
3bde5fa5,0.9875515
a0030881,0.92800814
2eb4938c,0.9940801
9a605545,0.4646134
844f2bfa,0.3603979
4d5e1ea0,0.24280745
e4fbfec8,0.0015742764
86ce8eca,0.99970824
d52c6043,0.0035862017
21c46c83,0.001540829
dfdfb031,0.8374388
35e4aaca,0.8876895
017bcd36,0.11875232
8ae998ba,0.27592582
6c08a718,0.58425736
a54ad43e,0.6927034
587bf099,0.39212567
b8e4ba9a,0.044305917
d29eff4d,0.8487848
5edb551d,0.021938916
6eec33e0,0.9972389
c2149448,0.77430457
bd81b915,0.9952559
b10b49f8,0.1109763
cf14ef53,0.48419067
c27fdbb6,0.9998253
e4351dd8,0.09990742
1ca3c9ec,0.7808088
2dcccddb,0.9919917
a8c32975,0.0039918497
d940095f,0.9999753
ca389493,0.0008027252
dbc9cdf1,0.96619886
dbb14840,0.90703434
d52cfd90,0.9952514
b4096333,0.037117846
93e8e5ad,0.47694692
b0dfd29c,0.8342173
cd4b5986,0.99419194
aa3a8108,0.9971015
254d2238,0.9441933
738ee6ba,0.9964097
f5af2459,0.07861678
809b49f3,0.9811101
e3539167,0.9940122
a1f32e74,0.99803585
b348ac39,0.9741383
4db8e0d7,0.5938384
d66d465b,0.9520187
b10d2bbb,0.8497593
01e63d93,0.029555738
4b7aada2,0.9984864
7583914c,0.9864094
caf59295,0.66485983
4a9404f6,0.99972016
45d719e3,0.9897002
71716a82,0.99845874
5a0dd3ab,0.45408
c5810d21,0.80601186
f678038a,0.042109776
e3f2411e,0.34296286
070fa8e6,0.9691107
fe6e897a,0.94453406
05f4931b,0.39403662
4ce91a00,0.9994973
0246ee0c,0.8598133
d0cd49b0,0.1504442
d0a8b2f0,0.99378175
f108894b,0.982758
156c5a85,0.99833834
df33d7b2,0.9744007
baa0ec5c,0.9463682
243bac76,0.8688422
72b7819c,0.546783
3bf4c2f4,0.015585263
70b0d042,0.8305345
51e2b7ca,0.98258305
0dd1212b,0.9872844
c721c53c,0.47404855
a9028dea,0.4315233
7ce9e776,0.4871033
6578f35d,0.62420315
0ed8cf16,0.0004236668
447846f7,0.2609368
0699c09a,0.24941225
d28af579,0.003336731
6569075e,0.54459697
1ab85794,0.56514835
1745f65a,0.7765976
857d0e74,0.99606884
8a24db5a,0.96297866
dbdbfc89,0.98202914
bf742a69,0.99350303
3fa06975,0.9807467
346bee7d,0.24199855
1f0f8e85,0.14478776
65f5a422,0.91636854
ab6e8e04,0.22067823
8c5ec9b8,0.43075708
33f6b29a,0.99572575
0129bddd,0.10928068
914dced2,0.7509304
4e43ed1c,0.9995596
4cabc6b4,0.6782471
8c1e831d,0.8541
8e7d4626,0.99859935
8f6d47ba,0.93767965
fddd6685,0.19522244
9ab2d11f,0.65112704
d144c4fe,0.02645381
d809a3e5,0.960407
888e38cf,0.9784655
0cadb51a,0.7857717
a3c247d3,0.9939354
8d866bfd,0.9989303
fc0b7b59,0.9671939
bb58f257,0.35453162
5abd9ea2,0.022635562
f31369c0,0.2641456
b2df1546,0.9541686
2d955a2f,0.98381156
224f31a7,0.9967057
7354202b,0.53765893
91bdeaa6,0.99922776
4af9acf6,0.80851763
e78ddb82,0.8130194
9c0d19a3,0.9875093
ff042ec1,0.2323697
89f9dbb6,0.08330472
51062fd7,0.16596891
81fbf318,0.78920543
0226002d,0.9163678
af182c5f,0.6165304
1a49506e,0.2602294
fa530b08,0.08783173
aedf4fac,0.07362462
0ecfc382,0.64682096
6b055252,0.7808239
e84e4298,0.99830174
5cbebe85,0.9812516
f43ac361,0.9902518
4c44148d,0.9994553
d3320ed0,0.9842056
076589f2,0.47769728
ea34a408,0.91485196
60b2a91b,0.6108266
c79f6c3f,0.998696
dd40e451,0.0225283
a0bfc4d6,0.8375516
c68e8922,0.7267423
75b9b3d3,0.05125974
09585ae4,0.79823333
ade05c36,0.9889275
8aa76684,0.98755616
6399fe30,0.99837327
9b7ad695,0.55187476
7f6d3c16,0.942894
8b5497a2,0.99813735
b61ac08b,0.49894792
70c83161,0.519896
f41de0c7,0.9951508
01172550,0.945312
878baaa6,0.24683632
a71ac38d,0.73572195
3e61c5e1,0.99505615
2d10aadc,0.9748219
b3027c0a,0.9054646
2b76b075,0.96098787
c47fc129,0.8998168
bb478cae,0.512744
b3c9e845,0.99999285
4b1b2a61,0.983788
14b311f6,0.99909985
e5c8e775,0.7939636
566c86ca,0.99319804
149b5e89,0.0052990485
f2aaa705,0.6189332
6b7e4a08,0.9835622
ebb4f679,0.9884626
5a17b824,0.9975304
2c407095,0.024284687
93e299b6,0.94572306
dee0c66e,0.99247545
3f9d7570,0.46461144
3be9624f,0.9962496
e9ee98da,0.017196555
e73d6bae,0.04869223
f0ccd2ed,0.0937236
1a6fd33e,0.9833884
c4be528d,0.035713308
9568e398,0.9044163
319842ec,0.08585478
6eb11771,0.41634694
f902ef9a,0.07069374
7d324378,0.97803146
1d0c5e40,0.9983551
674b40ff,0.9609939
fb24d7d7,0.23265772
bc1540d3,0.9854997
6ee01efd,0.7041193
27c82155,0.5077708
b26da393,0.6233167
13a05958,0.6031638
2f077a39,0.9585838
a6ab4353,0.99741226
518ca536,0.047787357
75f5fe9c,0.9227983
c6e42e94,0.9737212
5f2bae34,0.0053568976
2b6e8231,0.6916382
b37e6922,0.037292097
08608737,0.09693395
0712e0b2,0.977437
acbd4462,0.73730737
16a25321,0.9644711
abb85c83,0.99813664
621fc582,0.9926998
2b692382,0.007828294
fcf645f5,0.67064744
8dc77e3e,0.39036056
a6a980c5,0.02337836
c835f175,0.913837
4d1fc845,0.9819359
6f2dc077,0.13706483
9ba185f6,0.99588495
4e5f188f,0.13453624
a495efac,0.25975683
1f3d6cbd,0.6746985
0f6372d9,0.99987245
830e6f72,0.62538445
84922e32,0.9882962
b7d95c92,0.008509569
18d29c0b,0.28431335
d337c39b,0.017032985
0fecb752,0.9852844
e59ce961,0.9215408
3131bac2,0.89421713
85cd075b,0.963153
53eae829,0.9890666
c52d4735,0.9884567
8d0dff4e,2.9349858e-05
af396578,0.9767691
81b71a3e,0.013559515
b081a6be,0.49702206
a298e472,0.9035565
2c3040d5,0.45383793
777e918e,0.836695
8f140837,0.9237056
69e74507,0.9996141
d2fa49dd,0.46167684
e4b8a658,0.9674867
b22b7bb0,0.003058323
e28e413d,0.9111213
d79a5b42,0.78984535
8d05dd93,0.9957424
655b528c,0.99385697
fef22c11,0.84815866
11ce85c7,0.91845626
2abdf225,0.95003194
691e57a6,0.99310136
5edf8257,0.94831675
2e3e6525,0.9973911
5e1e95ef,0.56092644
2d6baf47,0.87580544
ea692aeb,0.049336426
326ea4da,0.024020791
2c2144a8,0.9734927
995f5f0a,0.99030393
b10fdf53,0.8958398
3dc110b0,0.4253192
1e423da1,0.99131644
e415b627,0.9916318
f905d8be,0.13962655
ebe75960,0.23396677
9887d0d7,0.014853627
d20fc497,0.6550948
57cc8d82,0.98920524
19c1c0a3,0.9910595
bd5242b8,0.9556791
a93c966a,0.16134407
69f7ee7c,0.84308755
400c030f,0.18908358
f7cf59db,0.033571728
9057f177,0.7500404
f874aa96,0.64006305
3d2b2f65,0.61165935
b1a9889f,0.99872893
5638800a,0.78566325
6cc3de85,0.99910563
c45a6f9a,0.0005180269
719dcb55,0.89241946
abc29c67,0.98590255
0d8454bf,0.99616146
da9b4543,0.001861994
f5643fec,0.8276495
d8f178ad,0.23323245
6813bfff,0.99458814
f517bc3c,0.9850486
c1254561,0.16553397
fb1ed800,0.06375355
42cd718d,0.7121184
3a3f1352,0.8869708
531c29eb,0.00082603487
f6383a5e,0.8973911
9927fa32,0.014979818
de4e8cd1,0.7768806
0df14296,0.99771583
9604cf33,0.99017835
3ae2ee8a,0.0001654646
95996594,0.34620044
2908036d,0.9955968
59b96076,0.98330164
1b511fe9,0.99870014
52e0670a,0.99692
8b045c21,0.8201648
d818079e,0.999912
0e359c0e,0.81234676
9f68e110,0.9535472
2257324c,0.9704563
6d5c700c,0.9408395
ac3efb70,0.65892273
c17b7dbe,0.030499913
9cbbe5f8,0.9301756
2f7d1ca6,0.6258608
2a773c6b,0.94106233
4aa51844,0.81155163
50414b6c,0.085678495
fa708c94,0.9994229
4ffb2214,0.99318165
f080f2fd,0.059072733
7686a991,0.6940196
210584fa,0.46902743
314a0c60,0.992014
652738be,0.0009909899
97328fb4,0.9162087
1ffc4b1b,0.960043
285775b5,0.10584648
fae7c37d,0.948986
95faa6e2,0.9861801
2cc92463,0.9342865
be0a4884,0.93469656
0ec6cc07,0.014996747
7addeb4a,0.032716952
7078e35a,0.6743764
00bb722d,0.9687959
fb6d9aaa,0.9961676
8739c78f,0.44553462
b80307d7,0.23177548
d6aba752,0.97080845
239e313f,0.7252325
71cd2877,0.15871032
b870c6ec,0.20425159
148f600c,0.7855058
f2de5d65,0.68249404
9c48afc7,0.6956115
888d5190,0.9992781
c2d79443,0.8771034
07458d5d,0.9826355
80eedd13,0.0018132101
281ec65c,0.008755092
2d85da71,0.9966222
88e6d0b1,0.99396765
b2bd9d8e,0.9996656
38a978ce,0.9968636
23ff220a,0.9826224
db055794,0.68719244
e1707308,0.6755519
83a3aeef,0.7072625
7e15b042,0.4054942
0bd24025,0.053136904
ffd5b968,0.040442437
bbbeb3f3,0.7510226
8b8867f6,0.9349809
e194338e,0.97237045
6f151f1d,0.9995059
195dca0c,0.9990729
f53d80c7,0.36420637
11e40b77,0.9984029
68ef9a7b,0.99950385
9e71b979,0.87752473
468c860e,0.99788624
db924274,0.019996155
bd440b55,0.25624537
00aa3cc0,0.78015435
4a12a86b,0.8184232
2c6d8b37,0.025782425
e3627025,0.98751265
be761ffe,0.09258619
b0656196,0.9974255
ece21805,0.9948278
588abb8a,0.032956038
6cbbefe2,0.9993063
4b8bfbee,0.9670291
6e92fb57,0.03747977
9a44a5f2,0.0006517373
4f0b2b92,0.9102912
1505b82b,0.9976496
7d466bf9,0.6266722
576c6542,0.9957487
8291657d,0.9299621
f511d824,0.951486
4d47c4c7,0.9977258
fa54293b,0.7537032
01b9a8b1,0.8318161
c28c7b2c,0.9393434
584ce991,0.9692206
f3f4b189,0.9750171
7198ab97,0.16975807
5e72d0b6,0.99161655
f6515d3b,0.9965532
8bc9742d,0.99762684
22c36469,0.9919835
7fcfd569,0.999723
80a85ac1,0.75703716
76ba4556,0.966294
bb77bbf5,0.99859744
3f73ab1e,0.9809302
097e911c,0.28989252
e10f4392,0.49203342
806d5b36,0.98271275
3d39d621,0.28648537
fde36964,0.95094776
e0f2ae24,0.9929301
f6988945,0.9868733
3b11719a,0.016753223
0deb60e7,0.419436
c0b9e68a,0.0004712281
3494a0d1,0.28732905
acbb9196,0.002894337
52986021,0.99929726
d544ca63,0.0018058693
65f12c9d,0.23788713
b2481ac9,0.59039587
c243a8fa,0.10520634
72d75152,0.46897587
8bab8f93,0.9816922
cd4e72c6,0.15879877
650ce31e,0.07447485
b7e02cd3,0.9996387
31c6cf57,0.943822
a602c92d,0.99269426
b00d875e,0.66741246
b9fe2749,0.9873518
24ec82b4,0.9998354
b4e44ab4,0.8632462
5cac86aa,0.8812342
521c5d2b,0.0644499
edc2db0b,0.91977257
99042dbf,0.9918011
284a1e3b,0.94307005
2b162deb,0.94855267
7b2d72ff,0.88652164
98976b64,0.999962
df369406,0.97324747
ba529f7f,0.8895526
0ee35685,0.006777989
5c9153a7,0.9901502
c34bfffa,0.013826474
7f2f2bef,0.99826056
36b6304f,0.107896626
8500f7a8,0.9967835
31edcffe,0.98202616
b17fc779,0.39349505
b1301f39,0.9981444
78f1eb1c,0.99860424
29fd91a7,0.013635123
7fc4ec36,0.4633065
6d519a8f,0.93160486
b98b48fe,0.9930011
00798379,0.98430717
b182e233,0.012527908
72481332,0.92647237
a3dd6b46,0.7198725
55e1a2fa,0.010248477
ca167f7e,0.9753634
a2f6fc60,0.997384
c12ce38d,0.4552684
41cc3cf1,0.8152338
75d15e82,0.99997616
3ea7f47e,0.9755722
f78236c5,0.89826906
23e4de19,0.9999223
46bb840e,0.9686602
0163756d,0.37356645
760c3340,0.69053555
f657d0b3,0.96148396
2834e5e7,0.9959739
e1c188b9,0.91023356
ebc4685b,0.8522172
dad4ec14,0.9951727
598af27d,0.9699173
b4dc7f97,0.95001966
720f420d,0.9949132
c76d8118,0.28273323
b471c603,0.71415526
d7f44170,0.00016678058
c9b9f79f,0.9159482
ab4da4fb,0.70830417
178aa124,0.6353048
8c5d18fd,0.036539827
cf2a2fc7,0.16010645
2e246f9f,0.011560612
2ba7907a,0.028925765
f214540a,0.9765623
03d3ec95,0.8348787
63d2d8ae,0.99542564
baaaa0bb,0.9917779
156bd669,0.9998772
cec57749,0.95792514
451cf7a1,0.99619424
67ee7a39,0.058266975
0e8a2a9a,0.11514708
a52e73bd,0.88243735
e6ac7aee,0.99628663
7a85f62a,0.075649515
43a086e4,0.99143
32136d23,0.033979338
e7f5ccba,0.66457856
58476959,0.3151668
8ccec255,0.999595
4b22ad9f,0.01518057
a1401886,0.9945476
2686bacc,0.83933806
2989e2e0,0.977662
b77deb16,0.016370367
08493b52,0.022039546
23d82bac,0.847183
9ac4b71e,0.8500936
e6ddc0f5,0.6065132
17832ef4,0.9805563
ed60af4f,0.9786845
aaa95c59,0.9753626
f9a48982,0.10727434
316eab1d,0.22791147
2a57d8ad,0.9209631
6f19f77d,0.9944982
8da56219,0.44223613
67fb6867,0.30699182
ce92720e,0.13964428
2893de1d,0.9744708
257e9545,0.19363426
f3dd39cf,0.5281883
5b6ac9d0,0.15664476
71d93ab6,0.0018764758
ba6f3747,0.98843414
22c4a251,0.9997408
663a0e81,0.82329184
006abe61,0.07874528
73101c44,0.65660167
6532ea43,0.08395782
6b212e40,0.9753422
ba767a4e,0.9314251
b68fda7b,0.6889828
8c7e4855,0.97932273
6e303b94,0.0071241437
973c63c0,0.9693654
91bc8a61,0.00046399608
b9d42d7e,0.998372
1e50c3f4,0.935392
e6515685,0.9954893
c0d02666,0.98860896
420c7bc4,0.018755823
35d0788a,0.98982275
56f15158,0.00053475425
f0a0586b,0.99950933
ee809167,0.42851338
83f5d9e4,0.9992331
e897ba70,0.34879008
da4f1697,0.99817944
6a5c8da8,0.9993098
b352e469,0.9936567
e7fc4119,0.07028406
95906de0,0.9882195
f6a9fa75,0.998176
f0e65285,0.23870546
00ba1b5a,0.9889416
c6452bbc,0.022016428
10841913,0.12168327
55a784b5,0.4076901
37d789ea,0.9932586
6e7afade,0.9935021
98cf7b29,0.89433104
81f2879e,0.029656442
6ac9185e,0.987927
37799494,0.8966135
37cfb516,0.91802967
3999e2a6,0.98181874
571a73c4,0.9464544
5c946fa7,0.998863
293d4dcf,0.9927167
92165d7c,0.59066087
4af76897,0.9998111
fb33d700,0.98046666
86e22626,0.9958001
da603904,0.9396197
c85e38bf,0.96335286
8046c7d3,0.99722666
115f4b3c,0.56111205
1b513356,0.6150134
aeff3630,0.9326345
707505e3,1.6932408e-05
2494f3db,0.009000591
8711f61e,0.00629037
381bdd01,0.016167672
efc85238,0.6875212
ea62c1f2,0.9976413
738bc412,0.99657273
b6357cd7,0.021238647
dcbd2946,0.68003565
60d6c35b,0.9939188
a66ab78b,0.6266754
1a71e92f,0.048384603
9adc2c2a,0.99926037
00503faa,0.41385877
cddbbe52,0.9991621
bda9d3f7,0.8013117
a3396076,0.13257132
f96b8060,0.9853736
1f692c31,0.00034901925
80fc2b4c,0.9839642
bcde0042,0.9953235
00abc1a2,0.969276
19dd8b45,0.2551561
21c789c0,0.86752385
47a552ec,0.019885443
7817f1f6,0.7976772
3a9d0cd3,0.9381537
6a461834,0.9971854
9bebaa19,0.99977297
f1c137fc,0.22622718
c10a2b86,0.7935669
f7078526,0.9975147
ca783374,0.7978452
8288ecbc,0.9964503
6c8cc252,0.9832372
d0d8eac7,0.9458698
ca13b8fc,0.9998807
b6f813a0,0.9088975
a7f9dd0c,0.99975544
2b3dce68,0.6658421
d3ddf42a,0.563961
ad975bfd,0.9995524
d6684c82,0.86828864
cff528a7,0.99407095
f320ea1f,0.9955806
d70f80d8,0.48865277
301e2089,0.973742
f2101db5,0.18481864
e9609fde,0.29568705
6b06f3d4,0.95300907
dc5f06a5,0.99507964
ad3b1c8d,0.7659159
87fa851f,0.96456504
edfe0d9e,0.026140222
484e7e3f,0.9975362
747fc25f,0.001294789
06e201c9,0.99567455
6a7b7b16,0.9838352
76f51088,0.99734193
0c6ce303,0.40282482
a8750a23,0.99180716
005d1a8d,0.99976975
7f0be083,0.3926745
7a0f2f2f,0.755598
e1f9257f,0.9195399
a6fb4681,0.98843074
c1c7e9be,0.13617973
ac869afa,0.95657444
e99c19c1,0.82562894
bbef7d99,0.99389595
37e2e959,0.99795157
cbcaf60b,0.63902736
87e7af15,0.99938047
343c2321,0.4697455
86bceac5,0.97632307
4ab48f91,0.83104336
5f483683,0.146057
08d13069,0.9984282
c35ffbea,0.98076737
fe432129,0.8436406
f5f77552,0.77538407
59eef4b5,0.99989843
8a9683f3,0.6155314
3469718e,0.9981217
403b44fb,0.93558836
41b9e7ec,0.028181078
41f2ae81,0.0042765415
f08c166b,0.0061736247
6b2ff695,0.9918458
80896ecf,0.9879929
ae4686ff,0.15336598
c7f2e193,0.7970804
f225df4e,0.3013586
c1746a28,0.7150532
b784e5eb,0.025572592
c3dde492,0.23965438
1f8ded3b,0.9702584
c94ccf7c,0.41487274
cb094c48,0.4132298
a3c7ad85,0.00095600286
50e04b40,0.9490069
1e4c051e,0.8765518
8988d5d3,0.9453024
c642619f,0.0056908396
c6acb363,0.091755874
8be4b652,0.9900401
44dca4a2,0.99649787
f907ebd5,0.9662863
f7dd1654,0.9930011
0c758a71,0.06696928
f9b8bbb3,0.74590325
7c70db2c,0.25182867
c8dc61a5,0.9110041
85d93789,0.033396434
dca344ad,0.87830937
af2fbdce,0.98852813
8b83889a,0.99290895
78dfc07d,0.47465208
4e94be53,0.9840454
0e817454,0.7247212
dfe6fa99,0.46688798
3edc1cc0,0.9868688
8c6dbe7d,0.9846731
bdf32d47,0.9823673
2760f741,0.9944989
ef55d0c0,0.011750037
8fcfa985,0.9990527
60161993,0.77870005
25ad6a48,0.9505194
696f6720,0.00015672584
04362967,0.99396497
5258c583,0.99005836
f879fe70,0.9865868
2439dfdc,0.07015715
ac950d25,0.99838614
e6959965,0.41211092
19a32064,0.97466284
5d50c406,0.93073136
dcec8355,0.18063839
5c8d42bb,0.89222664
51c63020,0.08386618
084e91db,0.30803993
6b8a360a,0.96112305
9472ba7d,0.9705921
44a04f77,0.9820947
942e9022,0.2592978
527e6832,0.77655125
9e227218,0.90228844
604418cf,0.9838394
1cb56f66,0.2008288
0c6632d8,0.98081243
f4a5d0a4,0.9604784
dfdc63d6,0.95538664
30aa34b3,0.99342066
17e1ddd6,0.99810743
d537c796,0.78716516
c767fce2,0.012400937
b99a21ba,0.087439224
ba1b5388,0.9716774
cecd5499,0.46753597
bb76f9a9,0.20552562
65c7d23c,0.0030150483
ec5777c1,0.001505165
5e6863d7,0.98949
d8776c31,0.99297345
d2259acc,0.030562809
d99d01b1,0.03890408
b7baff6a,0.97465634
a6bf99c2,0.55835694
b01fdaf1,0.9513094
dd8ad5ed,0.9930962
9cff4ede,0.9975802
14ab6ce9,0.99480164
d0868f38,0.78505206
7351accf,0.8958772
8469d948,0.72250956
9cc731e6,0.6242645
c991b886,0.99995077
15c427d5,0.8126685
7c7afc5f,0.9927066
99cd0a99,0.001796209
1d4e77b5,0.97671086
ff2d1583,0.8809165
1041e785,0.33219925
0ce1b293,0.99980956
8ba6ac8b,0.0030990385
7c0d1b8c,0.99021447
b8365041,0.18738052
844e0e89,0.9989171
f9075b74,0.9975395
26758b1d,0.04446977
c071ddaa,0.9840798
e5664562,0.9942708
5ab278a3,0.16617027
9135a187,0.023619793
199b3b1c,0.360392
99772654,0.017472912
fefe466b,0.4530296
0a0a0a22,0.76050925
765bfc2a,0.5550297
65c8d6d5,0.9208211
cc895cb8,0.7277154
73664654,0.6583179
b3a8a04e,0.9983518
da02c8c5,0.03607589
5359feb3,0.41975278
72201aa5,0.017708208
a0f90d86,0.002773163
6636f228,0.99808395
505fec03,0.9907799
6bc192b8,0.89140314
3cf96637,0.005425086
8b118095,0.023068681
5ee7a2d0,0.055342168
777c5dd0,0.008794662
fb470e0f,0.9922311
3dd51326,0.99678457
274ddcfb,0.21776249
40e0e281,0.9969506
4ee8792b,0.005891222
b7073f4b,0.6742907
57746572,0.9919159
c663ce18,0.1433409
8e4a1245,0.9527229
61a8d153,0.0074784895
f542678c,0.006952353
b5634a66,0.2343318
2f45d195,0.048179742
292f4a29,0.00015223002
1c05dc2a,0.89708513
d55bd660,0.98987097
f4a5f0d1,0.1595823
431c633e,0.8363589
f405840f,0.99334854
b99f6ab7,0.0052814567
c5a74119,0.99979407
11a31337,0.8234026
766b2fed,0.56474656
8c4798af,0.9678596
85a25590,0.33690113
5cc7453a,0.5743221
bf6837a6,0.99613225
027d40aa,0.99786913
fed054e5,0.34327498
8caa268c,0.8328466
def46fec,0.9961075
4b85d4b5,0.23540336
20eb4bf0,0.7613849
38511b3d,0.14656901
f89f4fd5,0.97907263
9364c592,0.99768186
9dadbf56,0.99402076
9f2f6c98,0.023045938
a401ce15,0.89612526
d4dbb7bc,0.9535798
630ce8fc,0.96779263
cb11a60d,0.7171232
5b401901,0.27660578
3db072ff,0.48062038
13a62b30,0.6998717
af587b12,0.62391174
cb657124,0.96533525
8fc19121,0.99908197
a115756d,0.99957544
927737e3,0.0076334747
756a273b,0.9879347
a488956f,0.0023463627
378606db,0.55689496
3e01d989,0.775453
a7831a63,0.040376235
7321a6b9,0.7084201
c1cb7c8f,0.53544146
b2fc2d63,0.7650211
131c0fd8,0.00024418553
03f9ac23,0.99636626
23b33e7e,0.7579094
1c5a5994,0.99416524
f421dd8f,0.09507133
cb80fc56,0.5936862
d23e670b,0.46071342
9eb861ae,0.38548183
bcf6e92a,0.14936446
0961bca0,0.6504844
abf98bd1,0.05541116
c17bd57a,0.84099054
016a5124,0.99650985
f467e65d,0.0009872863
1fb7792c,0.22069469
54ac93c7,0.009417032
fc1743ea,0.985069
59f38354,0.81756413
24affc51,0.2946981
765d7238,0.9952011
821b5dfe,0.99789375
5b51ab9a,0.8214628
6723d8cd,0.99565035
226b6db8,0.89674854
923d35b6,0.8659253
33e97dee,0.9977077
aecdac56,0.99579406
d55660ed,0.585062
3f5b7972,0.99797076
c7913f57,0.98972136
1e6d2b43,0.9983767
46b2fa10,0.9181936
cce54f1a,0.99984837
30bc12f5,0.251193
c51afc45,0.012453534
6d7f70d5,0.9319346
ee91ab54,0.12645265
28ab6815,0.109679334
1aa1b7f9,0.9853564
751314d0,0.9988966
2331401b,0.1229653
0c392e3f,0.99514365
54d448c5,0.033699557
a260dcfb,0.75236905
fb15f329,0.9994924
8ae39645,0.99669397
6cd21507,0.98682356
4f0dc232,0.9801931
b0957592,0.93124235
27ac258a,0.9992011
9548cb6b,0.0032549412
f53292ca,0.011120032
9d4bd354,0.34705472
87e50f45,0.5408003
678947ea,0.9663422
5cc342c7,0.96591926
64b4b92f,0.04068066
60c50aa3,0.9695413
9a424825,0.008790681
e077b520,0.7526879
3ee12ffc,0.36074904
3face647,0.18766852
0e7cae84,0.9901524
8dbef7f5,0.77440006
6aef926a,0.5010076
b0175929,0.009309793
fcf0751d,0.5939603
5b2373bd,0.9968906
bb18d6ef,0.96084386
4f3b0838,0.67676544
518e7a7e,0.018918382
83c64191,0.5462248
38599a8c,0.9973558
475e772b,0.7117573
dd180e4c,0.97244126
e3af1bf5,0.9928982
d6a485cd,0.7353329
af3c091e,0.030259814
0ce5e063,0.22788331
